#                                                          
# SPHERE/ZIMPOL ND filter transmission                    
#                                                          
# Updated with final values on 2015-04-16 by Julien Milli  
# For any information, please contact <jmilli@eso.org>    
#                                                          
# wavelength   ND1.0   ND2.0   ND4.0                                   
#                                                          
      526.000    0.0878600   0.00610000  5.94000e-05
      527.000    0.0878200   0.00610000  5.98000e-05
      528.000    0.0877800   0.00610000  6.02000e-05
      529.000    0.0877400   0.00610000  6.06000e-05
      530.000    0.0877000   0.00610000  6.10000e-05
      531.000    0.0876400   0.00611000  6.14000e-05
      532.000    0.0875800   0.00612000  6.18000e-05
      533.000    0.0875200   0.00613000  6.22000e-05
      534.000    0.0874600   0.00614000  6.26000e-05
      535.000    0.0874000   0.00615000  6.30000e-05
      536.000    0.0873400   0.00616000  6.34000e-05
      537.000    0.0872800   0.00617000  6.38000e-05
      538.000    0.0872200   0.00618000  6.42000e-05
      539.000    0.0871600   0.00619000  6.46000e-05
      540.000    0.0871000   0.00620000  6.50000e-05
      541.000    0.0870400   0.00620000  6.54000e-05
      542.000    0.0869800   0.00620000  6.58000e-05
      543.000    0.0869200   0.00620000  6.62000e-05
      544.000    0.0868600   0.00620000  6.66000e-05
      545.000    0.0868000   0.00620000  6.70000e-05
      546.000    0.0867400   0.00620000  6.74000e-05
      547.000    0.0866800   0.00620000  6.78000e-05
      548.000    0.0866200   0.00620000  6.82000e-05
      549.000    0.0865600   0.00620000  6.86000e-05
      550.000    0.0865000   0.00620000  6.90000e-05
      551.000    0.0864400   0.00621000  6.94000e-05
      552.000    0.0863800   0.00622000  6.98000e-05
      553.000    0.0863200   0.00623000  7.02000e-05
      554.000    0.0862600   0.00624000  7.06000e-05
      555.000    0.0862000   0.00625000  7.10000e-05
      556.000    0.0861400   0.00626000  7.14000e-05
      557.000    0.0860800   0.00627000  7.18000e-05
      558.000    0.0860200   0.00628000  7.22000e-05
      559.000    0.0859600   0.00629000  7.26000e-05
      560.000    0.0859000   0.00630000  7.30000e-05
      561.000    0.0858700   0.00631000  7.35000e-05
      562.000    0.0858400   0.00632000  7.40000e-05
      563.000    0.0858100   0.00633000  7.45000e-05
      564.000    0.0857800   0.00634000  7.50000e-05
      565.000    0.0857500   0.00635000  7.55000e-05
      566.000    0.0857200   0.00636000  7.60000e-05
      567.000    0.0856900   0.00637000  7.65000e-05
      568.000    0.0856600   0.00638000  7.70000e-05
      569.000    0.0856300   0.00639000  7.75000e-05
      570.000    0.0856000   0.00640000  7.80000e-05
      571.000    0.0856000   0.00641000  7.85000e-05
      572.000    0.0856000   0.00642000  7.90000e-05
      573.000    0.0856000   0.00643000  7.95000e-05
      574.000    0.0856000   0.00644000  8.00000e-05
      575.000    0.0856000   0.00645000  8.05000e-05
      576.000    0.0856000   0.00646000  8.10000e-05
      577.000    0.0856000   0.00647000  8.15000e-05
      578.000    0.0856000   0.00648000  8.20000e-05
      579.000    0.0856000   0.00649000  8.25000e-05
      580.000    0.0856000   0.00650000  8.30000e-05
      581.000    0.0855100   0.00651000  8.36000e-05
      582.000    0.0854200   0.00652000  8.42000e-05
      583.000    0.0853300   0.00653000  8.48000e-05
      584.000    0.0852400   0.00654000  8.54000e-05
      585.000    0.0851500   0.00655000  8.60000e-05
      586.000    0.0850600   0.00656000  8.66000e-05
      587.000    0.0849700   0.00657000  8.72000e-05
      588.000    0.0848800   0.00658000  8.78000e-05
      589.000    0.0847900   0.00659000  8.84000e-05
      590.000    0.0847000   0.00660000  8.90000e-05
      591.000    0.0846900   0.00661000  8.95000e-05
      592.000    0.0846800   0.00662000  9.00000e-05
      593.000    0.0846700   0.00663000  9.05000e-05
      594.000    0.0846600   0.00664000  9.10000e-05
      595.000    0.0846500   0.00665000  9.15000e-05
      596.000    0.0846400   0.00666000  9.20000e-05
      597.000    0.0846300   0.00667000  9.25000e-05
      598.000    0.0846200   0.00668000  9.30000e-05
      599.000    0.0846100   0.00669000  9.35000e-05
      600.000    0.0846000   0.00670000  9.40000e-05
      601.000    0.0845600   0.00671000  9.46000e-05
      602.000    0.0845200   0.00672000  9.52000e-05
      603.000    0.0844800   0.00673000  9.58000e-05
      604.000    0.0844400   0.00674000  9.64000e-05
      605.000    0.0844000   0.00675000  9.70000e-05
      606.000    0.0843600   0.00676000  9.76000e-05
      607.000    0.0843200   0.00677000  9.82000e-05
      608.000    0.0842800   0.00678000  9.88000e-05
      609.000    0.0842400   0.00679000  9.94000e-05
      610.000    0.0842000   0.00680000  0.000100000
      611.000    0.0841100   0.00681000  0.000101000
      612.000    0.0840200   0.00682000  0.000102000
      613.000    0.0839300   0.00683000  0.000103000
      614.000    0.0838400   0.00684000  0.000104000
      615.000    0.0837500   0.00685000  0.000105000
      616.000    0.0836600   0.00686000  0.000106000
      617.000    0.0835700   0.00687000  0.000107000
      618.000    0.0834800   0.00688000  0.000108000
      619.000    0.0833900   0.00689000  0.000109000
      620.000    0.0833000   0.00690000  0.000110000
      621.000    0.0833400   0.00692000  0.000110000
      622.000    0.0833800   0.00694000  0.000110000
      623.000    0.0834200   0.00696000  0.000110000
      624.000    0.0834600   0.00698000  0.000110000
      625.000    0.0835000   0.00700000  0.000110000
      626.000    0.0835400   0.00702000  0.000110000
      627.000    0.0835800   0.00704000  0.000110000
      628.000    0.0836200   0.00706000  0.000110000
      629.000    0.0836600   0.00708000  0.000110000
      630.000    0.0837000   0.00710000  0.000110000
      631.000    0.0837100   0.00712000  0.000111000
      632.000    0.0837200   0.00714000  0.000112000
      633.000    0.0837300   0.00716000  0.000113000
      634.000    0.0837400   0.00718000  0.000114000
      635.000    0.0837500   0.00720000  0.000115000
      636.000    0.0837600   0.00722000  0.000116000
      637.000    0.0837700   0.00724000  0.000117000
      638.000    0.0837800   0.00726000  0.000118000
      639.000    0.0837900   0.00728000  0.000119000
      640.000    0.0838000   0.00730000  0.000120000
      641.000    0.0837600   0.00732000  0.000121000
      642.000    0.0837200   0.00734000  0.000122000
      643.000    0.0836800   0.00736000  0.000123000
      644.000    0.0836400   0.00738000  0.000124000
      645.000    0.0836000   0.00740000  0.000125000
      646.000    0.0835600   0.00742000  0.000126000
      647.000    0.0835200   0.00744000  0.000127000
      648.000    0.0834800   0.00746000  0.000128000
      649.000    0.0834400   0.00748000  0.000129000
      650.000    0.0834000   0.00750000  0.000130000
      651.000    0.0834400   0.00753000  0.000130000
      652.000    0.0834800   0.00756000  0.000130000
      653.000    0.0835200   0.00759000  0.000130000
      654.000    0.0835600   0.00762000  0.000130000
      655.000    0.0836000   0.00765000  0.000130000
      656.000    0.0836400   0.00768000  0.000130000
      657.000    0.0836800   0.00771000  0.000130000
      658.000    0.0837200   0.00774000  0.000130000
      659.000    0.0837600   0.00777000  0.000130000
      660.000    0.0838000   0.00780000  0.000130000
      661.000    0.0837500   0.00783000  0.000131000
      662.000    0.0837000   0.00786000  0.000132000
      663.000    0.0836500   0.00789000  0.000133000
      664.000    0.0836000   0.00792000  0.000134000
      665.000    0.0835500   0.00795000  0.000135000
      666.000    0.0835000   0.00798000  0.000136000
      667.000    0.0834500   0.00801000  0.000137000
      668.000    0.0834000   0.00804000  0.000138000
      669.000    0.0833500   0.00807000  0.000139000
      670.000    0.0833000   0.00810000  0.000140000
      671.000    0.0833000   0.00812000  0.000141000
      672.000    0.0833000   0.00814000  0.000142000
      673.000    0.0833000   0.00816000  0.000143000
      674.000    0.0833000   0.00818000  0.000144000
      675.000    0.0833000   0.00820000  0.000145000
      676.000    0.0833000   0.00822000  0.000146000
      677.000    0.0833000   0.00824000  0.000147000
      678.000    0.0833000   0.00826000  0.000148000
      679.000    0.0833000   0.00828000  0.000149000
      680.000    0.0833000   0.00830000  0.000150000
      681.000    0.0833000   0.00832000  0.000151000
      682.000    0.0833000   0.00834000  0.000152000
      683.000    0.0833000   0.00836000  0.000153000
      684.000    0.0833000   0.00838000  0.000154000
      685.000    0.0833000   0.00840000  0.000155000
      686.000    0.0833000   0.00842000  0.000156000
      687.000    0.0833000   0.00844000  0.000157000
      688.000    0.0833000   0.00846000  0.000158000
      689.000    0.0833000   0.00848000  0.000159000
      690.000    0.0833000   0.00850000  0.000160000
      691.000    0.0833300   0.00852000  0.000161000
      692.000    0.0833600   0.00854000  0.000162000
      693.000    0.0833900   0.00856000  0.000163000
      694.000    0.0834200   0.00858000  0.000164000
      695.000    0.0834500   0.00860000  0.000165000
      696.000    0.0834800   0.00862000  0.000166000
      697.000    0.0835100   0.00864000  0.000167000
      698.000    0.0835400   0.00866000  0.000168000
      699.000    0.0835700   0.00868000  0.000169000
      700.000    0.0836000   0.00870000  0.000170000
      701.000    0.0835900   0.00872000  0.000170000
      702.000    0.0835800   0.00874000  0.000170000
      703.000    0.0835700   0.00876000  0.000170000
      704.000    0.0835600   0.00878000  0.000170000
      705.000    0.0835500   0.00880000  0.000170000
      706.000    0.0835400   0.00882000  0.000170000
      707.000    0.0835300   0.00884000  0.000170000
      708.000    0.0835200   0.00886000  0.000170000
      709.000    0.0835100   0.00888000  0.000170000
      710.000    0.0835000   0.00890000  0.000170000
      711.000    0.0833700   0.00891000  0.000171000
      712.000    0.0832400   0.00892000  0.000172000
      713.000    0.0831100   0.00893000  0.000173000
      714.000    0.0829800   0.00894000  0.000174000
      715.000    0.0828500   0.00895000  0.000175000
      716.000    0.0827200   0.00896000  0.000176000
      717.000    0.0825900   0.00897000  0.000177000
      718.000    0.0824600   0.00898000  0.000178000
      719.000    0.0823300   0.00899000  0.000179000
      720.000    0.0822000   0.00900000  0.000180000
      721.000    0.0823100   0.00901000  0.000181000
      722.000    0.0824200   0.00902000  0.000182000
      723.000    0.0825300   0.00903000  0.000183000
      724.000    0.0826400   0.00904000  0.000184000
      725.000    0.0827500   0.00905000  0.000185000
      726.000    0.0828600   0.00906000  0.000186000
      727.000    0.0829700   0.00907000  0.000187000
      728.000    0.0830800   0.00908000  0.000188000
      729.000    0.0831900   0.00909000  0.000189000
      730.000    0.0833000   0.00910000  0.000190000
      731.000    0.0832300   0.00911000  0.000191000
      732.000    0.0831600   0.00912000  0.000192000
      733.000    0.0830900   0.00913000  0.000193000
      734.000    0.0830200   0.00914000  0.000194000
      735.000    0.0829500   0.00915000  0.000195000
      736.000    0.0828800   0.00916000  0.000196000
      737.000    0.0828100   0.00917000  0.000197000
      738.000    0.0827400   0.00918000  0.000198000
      739.000    0.0826700   0.00919000  0.000199000
      740.000    0.0826000   0.00920000  0.000200000
      741.000    0.0824400   0.00921000  0.000201000
      742.000    0.0822800   0.00922000  0.000202000
      743.000    0.0821200   0.00923000  0.000203000
      744.000    0.0819600   0.00924000  0.000204000
      745.000    0.0818000   0.00925000  0.000205000
      746.000    0.0816400   0.00926000  0.000206000
      747.000    0.0814800   0.00927000  0.000207000
      748.000    0.0813200   0.00928000  0.000208000
      749.000    0.0811600   0.00929000  0.000209000
      750.000    0.0810000   0.00930000  0.000210000
      751.000    0.0810600   0.00930000  0.000211000
      752.000    0.0811200   0.00930000  0.000212000
      753.000    0.0811800   0.00930000  0.000213000
      754.000    0.0812400   0.00930000  0.000214000
      755.000    0.0813000   0.00930000  0.000215000
      756.000    0.0813600   0.00930000  0.000216000
      757.000    0.0814200   0.00930000  0.000217000
      758.000    0.0814800   0.00930000  0.000218000
      759.000    0.0815400   0.00930000  0.000219000
      760.000    0.0816000   0.00930000  0.000220000
      761.000    0.0816400   0.00931000  0.000221000
      762.000    0.0816800   0.00932000  0.000222000
      763.000    0.0817200   0.00933000  0.000223000
      764.000    0.0817600   0.00934000  0.000224000
      765.000    0.0818000   0.00935000  0.000225000
      766.000    0.0818400   0.00936000  0.000226000
      767.000    0.0818800   0.00937000  0.000227000
      768.000    0.0819200   0.00938000  0.000228000
      769.000    0.0819600   0.00939000  0.000229000
      770.000    0.0820000   0.00940000  0.000230000
      771.000    0.0819300   0.00940000  0.000231000
      772.000    0.0818600   0.00940000  0.000232000
      773.000    0.0817900   0.00940000  0.000233000
      774.000    0.0817200   0.00940000  0.000234000
      775.000    0.0816500   0.00940000  0.000235000
      776.000    0.0815800   0.00940000  0.000236000
      777.000    0.0815100   0.00940000  0.000237000
      778.000    0.0814400   0.00940000  0.000238000
      779.000    0.0813700   0.00940000  0.000239000
      780.000    0.0813000   0.00940000  0.000240000
      781.000    0.0814100   0.00941000  0.000241000
      782.000    0.0815200   0.00942000  0.000242000
      783.000    0.0816300   0.00943000  0.000243000
      784.000    0.0817400   0.00944000  0.000244000
      785.000    0.0818500   0.00945000  0.000245000
      786.000    0.0819600   0.00946000  0.000246000
      787.000    0.0820700   0.00947000  0.000247000
      788.000    0.0821800   0.00948000  0.000248000
      789.000    0.0822900   0.00949000  0.000249000
      790.000    0.0824000   0.00950000  0.000250000
      791.000    0.0823200   0.00950000  0.000251000
      792.000    0.0822400   0.00950000  0.000252000
      793.000    0.0821600   0.00950000  0.000253000
      794.000    0.0820800   0.00950000  0.000254000
      795.000    0.0820000   0.00950000  0.000255000
      796.000    0.0819200   0.00950000  0.000256000
      797.000    0.0818400   0.00950000  0.000257000
      798.000    0.0817600   0.00950000  0.000258000
      799.000    0.0816800   0.00950000  0.000259000
      800.000    0.0816000   0.00950000  0.000260000
      801.000    0.0816600   0.00951000  0.000261000
      802.000    0.0817200   0.00952000  0.000262000
      803.000    0.0817800   0.00953000  0.000263000
      804.000    0.0818400   0.00954000  0.000264000
      805.000    0.0819000   0.00955000  0.000265000
      806.000    0.0819600   0.00956000  0.000266000
      807.000    0.0820200   0.00957000  0.000267000
      808.000    0.0820800   0.00958000  0.000268000
      809.000    0.0821400   0.00959000  0.000269000
      810.000    0.0822000   0.00960000  0.000270000
      811.000    0.0821900   0.00961000  0.000271000
      812.000    0.0821800   0.00962000  0.000272000
      813.000    0.0821700   0.00963000  0.000273000
      814.000    0.0821600   0.00964000  0.000274000
      815.000    0.0821500   0.00965000  0.000275000
      816.000    0.0821400   0.00966000  0.000276000
      817.000    0.0821300   0.00967000  0.000277000
      818.000    0.0821200   0.00968000  0.000278000
      819.000    0.0821100   0.00969000  0.000279000
      820.000    0.0821000   0.00970000  0.000280000
      821.000    0.0819100   0.00971000  0.000281000
      822.000    0.0817200   0.00972000  0.000282000
      823.000    0.0815300   0.00973000  0.000283000
      824.000    0.0813400   0.00974000  0.000284000
      825.000    0.0811500   0.00975000  0.000285000
      826.000    0.0809600   0.00976000  0.000286000
      827.000    0.0807700   0.00977000  0.000287000
      828.000    0.0805800   0.00978000  0.000288000
      829.000    0.0803900   0.00979000  0.000289000
      830.000    0.0802000   0.00980000  0.000290000
      831.000    0.0803300   0.00980000  0.000291000
      832.000    0.0804600   0.00980000  0.000292000
      833.000    0.0805900   0.00980000  0.000293000
      834.000    0.0807200   0.00980000  0.000294000
      835.000    0.0808500   0.00980000  0.000295000
      836.000    0.0809800   0.00980000  0.000296000
      837.000    0.0811100   0.00980000  0.000297000
      838.000    0.0812400   0.00980000  0.000298000
      839.000    0.0813700   0.00980000  0.000299000
      840.000    0.0815000   0.00980000  0.000300000
      841.000    0.0813700   0.00981000  0.000301000
      842.000    0.0812400   0.00982000  0.000302000
      843.000    0.0811100   0.00983000  0.000303000
      844.000    0.0809800   0.00984000  0.000304000
      845.000    0.0808500   0.00985000  0.000305000
      846.000    0.0807200   0.00986000  0.000306000
      847.000    0.0805900   0.00987000  0.000307000
      848.000    0.0804600   0.00988000  0.000308000
      849.000    0.0803300   0.00989000  0.000309000
      850.000    0.0802000   0.00990000  0.000310000
      851.000    0.0802600   0.00991000  0.000312000
      852.000    0.0803200   0.00992000  0.000314000
      853.000    0.0803800   0.00993000  0.000316000
      854.000    0.0804400   0.00994000  0.000318000
      855.000    0.0805000   0.00995000  0.000320000
      856.000    0.0805600   0.00996000  0.000322000
      857.000    0.0806200   0.00997000  0.000324000
      858.000    0.0806800   0.00998000  0.000326000
      859.000    0.0807400   0.00999000  0.000328000
      860.000    0.0808000    0.0100000  0.000330000
      861.000    0.0808500    0.0100000  0.000331000
      862.000    0.0809000    0.0100000  0.000332000
      863.000    0.0809500    0.0100000  0.000333000
      864.000    0.0810000    0.0100000  0.000334000
      865.000    0.0810500    0.0100000  0.000335000
      866.000    0.0811000    0.0100000  0.000336000
      867.000    0.0811500    0.0100000  0.000337000
      868.000    0.0812000    0.0100000  0.000338000
      869.000    0.0812500    0.0100000  0.000339000
      870.000    0.0813000    0.0100000  0.000340000
      871.000    0.0811800    0.0100100  0.000341000
      872.000    0.0810600    0.0100200  0.000342000
      873.000    0.0809400    0.0100300  0.000343000
      874.000    0.0808200    0.0100400  0.000344000
      875.000    0.0807000    0.0100500  0.000345000
      876.000    0.0805800    0.0100600  0.000346000
      877.000    0.0804600    0.0100700  0.000347000
      878.000    0.0803400    0.0100800  0.000348000
      879.000    0.0802200    0.0100900  0.000349000
      880.000    0.0801000    0.0101000  0.000350000
      881.000    0.0802900    0.0101000  0.000351000
      882.000    0.0804800    0.0101000  0.000352000
      883.000    0.0806700    0.0101000  0.000353000
      884.000    0.0808600    0.0101000  0.000354000
      885.000    0.0810500    0.0101000  0.000355000
      886.000    0.0812400    0.0101000  0.000356000
      887.000    0.0814300    0.0101000  0.000357000
      888.000    0.0816200    0.0101000  0.000358000
      889.000    0.0818100    0.0101000  0.000359000
      890.000    0.0820000    0.0101000  0.000360000
      891.000    0.0820700    0.0101100  0.000361000
      892.000    0.0821400    0.0101200  0.000362000
      893.000    0.0822100    0.0101300  0.000363000
      894.000    0.0822800    0.0101400  0.000364000
      895.000    0.0823500    0.0101500  0.000365000
      896.000    0.0824200    0.0101600  0.000366000
      897.000    0.0824900    0.0101700  0.000367000
      898.000    0.0825600    0.0101800  0.000368000
      899.000    0.0826300    0.0101900  0.000369000
      900.000    0.0827000    0.0102000  0.000370000
      901.000    0.0000000    0.0000000    0.0000000
      902.000    0.0000000    0.0000000    0.0000000
      903.000    0.0000000    0.0000000    0.0000000
      904.000    0.0000000    0.0000000    0.0000000
      905.000    0.0000000    0.0000000    0.0000000
      906.000    0.0000000    0.0000000    0.0000000
      907.000    0.0000000    0.0000000    0.0000000
      908.000    0.0000000    0.0000000    0.0000000
      909.000    0.0000000    0.0000000    0.0000000
      910.000    0.0000000    0.0000000    0.0000000
      911.000    0.0000000    0.0000000    0.0000000
      912.000    0.0000000    0.0000000    0.0000000
      913.000    0.0000000    0.0000000    0.0000000
      914.000    0.0000000    0.0000000    0.0000000
      915.000    0.0000000    0.0000000    0.0000000
      916.000    0.0000000    0.0000000    0.0000000
      917.000    0.0000000    0.0000000    0.0000000
      918.000    0.0000000    0.0000000    0.0000000
      919.000    0.0000000    0.0000000    0.0000000
      920.000    0.0000000    0.0000000    0.0000000
      921.000    0.0000000    0.0000000    0.0000000
      922.000    0.0000000    0.0000000    0.0000000
      923.000    0.0000000    0.0000000    0.0000000
      924.000    0.0000000    0.0000000    0.0000000
      925.000    0.0000000    0.0000000    0.0000000
      926.000    0.0000000    0.0000000    0.0000000
      927.000    0.0000000    0.0000000    0.0000000
      928.000    0.0000000    0.0000000    0.0000000
      929.000    0.0000000    0.0000000    0.0000000
      930.000    0.0000000    0.0000000    0.0000000
      931.000    0.0000000    0.0000000    0.0000000
      932.000    0.0000000    0.0000000    0.0000000
      933.000    0.0000000    0.0000000    0.0000000
      934.000    0.0000000    0.0000000    0.0000000
      935.000    0.0000000    0.0000000    0.0000000
      936.000    0.0000000    0.0000000    0.0000000
      937.000    0.0000000    0.0000000    0.0000000
      938.000    0.0000000    0.0000000    0.0000000
      939.000    0.0000000    0.0000000    0.0000000
      940.000    0.0000000    0.0000000    0.0000000
      941.000    0.0000000    0.0000000    0.0000000
      942.000    0.0000000    0.0000000    0.0000000
      943.000    0.0000000    0.0000000    0.0000000
      944.000    0.0000000    0.0000000    0.0000000
      945.000    0.0000000    0.0000000    0.0000000
      946.000    0.0000000    0.0000000    0.0000000
      947.000    0.0000000    0.0000000    0.0000000
      948.000    0.0000000    0.0000000    0.0000000
      949.000    0.0000000    0.0000000    0.0000000
      950.000    0.0000000    0.0000000    0.0000000
      951.000    0.0000000    0.0000000    0.0000000
      952.000    0.0000000    0.0000000    0.0000000
      953.000    0.0000000    0.0000000    0.0000000
      954.000    0.0000000    0.0000000    0.0000000
      955.000    0.0000000    0.0000000    0.0000000
      956.000    0.0000000    0.0000000    0.0000000
      957.000    0.0000000    0.0000000    0.0000000
      958.000    0.0000000    0.0000000    0.0000000
      959.000    0.0000000    0.0000000    0.0000000
      960.000    0.0000000    0.0000000    0.0000000
      961.000    0.0000000    0.0000000    0.0000000
      962.000    0.0000000    0.0000000    0.0000000
      963.000    0.0000000    0.0000000    0.0000000
      964.000    0.0000000    0.0000000    0.0000000
      965.000    0.0000000    0.0000000    0.0000000
      966.000    0.0000000    0.0000000    0.0000000
      967.000    0.0000000    0.0000000    0.0000000
      968.000    0.0000000    0.0000000    0.0000000
      969.000    0.0000000    0.0000000    0.0000000
      970.000    0.0000000    0.0000000    0.0000000
      971.000    0.0000000    0.0000000    0.0000000
      972.000    0.0000000    0.0000000    0.0000000
      973.000    0.0000000    0.0000000    0.0000000
      974.000    0.0000000    0.0000000    0.0000000
      975.000    0.0000000    0.0000000    0.0000000
      976.000    0.0000000    0.0000000    0.0000000
      977.000    0.0000000    0.0000000    0.0000000
      978.000    0.0000000    0.0000000    0.0000000
      979.000    0.0000000    0.0000000    0.0000000
      980.000    0.0000000    0.0000000    0.0000000
      981.000    0.0000000    0.0000000    0.0000000
      982.000    0.0000000    0.0000000    0.0000000
      983.000    0.0000000    0.0000000    0.0000000
      984.000    0.0000000    0.0000000    0.0000000
      985.000    0.0000000    0.0000000    0.0000000
      986.000    0.0000000    0.0000000    0.0000000
      987.000    0.0000000    0.0000000    0.0000000
